req,res
맞아 그래서 나는 캠핑을 많이 해본 친구와 가려고,근데 약간 사서 고생아니야?
강릉가서 뭐먹어?,음 짬뽕순두부!/옥수수라떼/꼬막비빔밥 이런거먹어!
첨들어봐,존맛이래!
진짜? 어디서 파는거야?,샵검색 : #강릉 옥수수라떼/24프레임이라는 카페갈것같으~
"짬뽕순두부 후기도 꼭 알려줘,",구래/짬순 기대돼~
나 못먹어서 한이 됐거든 ㅠㅠ ㅋㅋ,ㅋㅋ 자리 하나 비는데 내일 오전일찍 강릉으로 와/내일말고 토요일!
강릉은 되나?,안될걸…ㅠ/내가 빠질게/내친구들이랑 먹고 와 ㅋㅋ
나는 딩기요트를 잘 타,딩기요트를 언제 타봤어?
학교 체육 교양 수업으로 가봤어,혹시 나랑 갔었나?
아니 나는 혼자 들었었어,나도 갔었거든 생각보다 훨씬 재밌었어
물에 빠지지는 않았니?,물에 한 번 빠졌던 것 같아
나도 요트가 뒤집어져서 한번 빠졌었어,요트가 전복됐어?
응 바람이 세게 불었거든,정말 무서웠겠다
점심 머먹을거?,모르갰어... 오랜만에 떡볶이 먹고싶다
떡볶이 맛있겠다,엥 내가 어제 사준 와플을 아직도 남겨뒀어?...
"ㅋㅋ 어제 2/3 먹구,",대단하다.../난 오늘 저녁에 수제비 만들어 먹을 생각이야 하하
감자도 넣을거야?,응 어제 밤에 반죽했거든 하하 감자수제비 만들 거야
주부9단같아 ㄷ ㄷ ㄷ ㄷ,ㅋㅋ 뭘...^^/아 점심 뭐 먹지/넌 점심 뭐 머글꺼야?
원래는 12시에 머글라고 햇는ㄷ,나도... 하 그냥 한시에 먹을까.../닭도리탕이 먹고싶기도 하규...
휴~ 한숨돌림 샤워하고 점심먹을라햇는데,아 이제 진짜 밥 먹어야겠다!
머머거?,모르겠어... 먹을 것ㄷㅎ 없고...  너무 귀차나...
요즘 수상스키나 암벽등반 같은 레포츠 취미를 가진 사람이 늘어나고 있어,맞아 암벽등반은 몇 년 전에는 생소했는데 지금은 정말 많더라고
나도 한번 해본 적 있는데 관심이 가더라,암벽등반은 언제 해봤어?
예전에 학교 수업으로 가서 해봤었어,생각보다 힘들지는 않았어?
팔근육이 부족하다는 걸 느끼고 왔어,너정도면 근육이 많은 편 아닌가?
그래도 암벽등반이 거뜬할 정도로 근육을 키우고 싶어,너는 조금만 키우면 잘할 수 있을거야
그렇게 말해줘서 고마워,운동 재밌겠다
나 오토바이 샀어 하하,갑자기 무슨 오토바이를 샀어
출 퇴근 할 때 타려고 ㅋㅋ,근데 오토바이 너무 위험 하잖아...
괜찮아 어차피 10분 거리만 다닐거야,오 그럼 막히지도 않고 좋겠다 하하
맞아 ㅋㅋ 오늘 첫 시승 해봤는데 완전 좋더라,오토바이 얼마 주고 샀어? 하하
중고로 사서 100만원 줬어 하하,합리적인 쇼핑으로 편함을 얻었네
운동선수 좋아했던 적 있어?,나는 김연아선수 좋아했어
김연아 선수는 대한민국 국민이라면 좋아하지 않을 수 없어,너는 누구 좋아했었어?
나는 한때 이청용 선수를 좋아했어,그 얘기는 처음듣네./어떤 이유로 좋아했어?
이청용 선수가 참 예뻐보였어,이청용 선수 성격은 좀 과격한 스타일 아냐?
예전에는 그랬는데 많이 유해졌어,결혼해서 애도 낳지 않았나?
한때 좋아했던 팬으로서 행복하길 바래,축구는 정말 잘하는 걸로 알고 있어
나 추리게임 어플 샀어 ㅋㅋ,그 어플 이름이 뭐야?
루스티 레이크라고 알아?,아니 나 그거 몰라 ㅋㅋ/유료 게임인거야?
에 검색하면 나오니까 한 번 봐봐,스토리가 탄탄해? ㅋㅋ/검색 해볼게
응 스토리도 탄탄하고 게임 진행방식도 되게 특이해,넌 추리게임을 참 좋아하더라
맞아 ㅋㅋ 벌써 추리게임만 5개 샀어,대박 ㅋㅋ 다음에 만나면 나도 해봐야지
너는 운전면허시험 한 번에 붙었어?,응 ㅋㅋ 난 한 번에 붙었지 하하
나 지금 두번째 떨어져서 자존감 떨어져ㅠㅠ,그럴수도 있지 ㅜㅜ 처음부터 잘 하는 사람이 어딨어 하하/난 한 번에 붙긴 했지만 하하
나 진짜 운전면허 꼭 따야 된단 말야...,어디서 감점 받았는데? ㅋㅋ
차선도 밟고 주차도 못했어...,주차는 연습만 계속 하면 되니까 할 수 있을거야 하하/차선도 하다보면 익숙해지는거고~
네가 나 좀 알려주면 안돼?,그래 ㅋㅋ 주말에 내가 가서 알려줄게
요즘 관심 있는 회사 있어?,문화 관련 회사도 괜찮은 거 같애 하하
오호 문화 관련이라! 신기하네!,ㅋㅋ 여행쪽도 좋을 것 같구!
이제 코로나 풀리면 그쪽이 또 뜨니까 하하,하하 맞아 그리고 여행은 언제나 옳으니까!
하하 회사 얘기하는데 여행얘기가 왜나와! 관광 관련 공기업도 괜찮을듯!,ㅋㅋ 응응 관광업도 좋지 뭐
관광공사 그런 곳도 한번 찾아봐봐!,거기도 함 찾아봐야겠다!
하하 응응 폭넓게 관심을 가져봐!,옹옹 회사들 분류해봐야겠다!
너는 공포게임 해 본적 있어?,아니 한 번도 없어 ㅋㅋ 재밌어?
응 ㅋㅋ 너 프레디의 피자가게 알아?,몰라 하하 피자 파는데 어떻게 공포 게임이야?
피자가게에 엄청 무서운 인형들이 살아 ㅋㅋ 되게 재밌어,ㅋㅋ 스토리가 귀엽네 ㅋㅋ/어디서 할 수 있어?
스팀에서 팔 걸? 나중에 나랑 같이 해보자,유료 게임이구나 ㅋㅋ/너가 사서 먼저 해보고 알려줘
이거 이번에 최신 시리즈 나온다는데 그걸로 사자,그래 하하 좋아 사서 같이 하자
너 도쿄올림픽 봤어?,어 개막식 영상 봤어?
픽토그램 너무 센스있었어,맞아 특유의 일본 감성이 잘 드러나면서 귀여웠어
너는 어떤 종목이 제일 기억에 남아?,난 아무래도 양궁!
금메달 완전 많이 땄잖아,그러니까... 진짜 가슴졸이면서 볼만했지 않았어?
나도 이런데 양궁선수들은 얼마나 떨릴까?,그러니까 5년간 준비했던게 한순간으로 끝나버리잖아...
그런 정신적압박을 견디는 스포츠인건가봐... 멋있어ㅠ,맞아맞아 평소에 선수촌 감옥생활하면서 훈련하는것도 너무 멋있어~
넌 요즘 무슨 게임 해?,나 요즘 피파해 ㅋㅋ/나 주로 맞고 쳐/너 맞고 칠 줄 알아?
오 너 피파도 할줄 알아?,응 ㅋㅋ 축구에 관심이 많아서 게임도 축구만 해 ㅋㅋ
난 요즘 배그하고 있어,그니까 ㅋㅋ 같이 경기도 해 ㅋㅋ/배그 재밌지 하하
맞아 ㅋㅋ 근데 주위에 하는 사람이 별로 없어서 외로워,내가 같이 해 줄까?
그러면 너무 좋지!,그래 ㅋㅋ 그럼 오늘은 나랑 같이 하자/알았어! 연애 먼저 시작하고 결혼 생각해 보자
너희집은 층간 소음 없어?,평일에는 괜찮은데 주말에 진짜 심해 ㅠㅠ
요즘 아파트 층간 소음이 엄청 심하다고 뉴스에 나오더라고... 그래서 물어 봤어,너네 집은 괜찮아?/너도 아파트에 살잖아
근데 가끔 담배 연기가 들어와,아 그것도 진짜 짜증나겠다 ㅠㅠ/난 그래서 나중에 돈 벌면 주택 지어서 살고싶어
넌 주택이 좋구나,안 살아봐서 주택이 좋은지는 모르겠지만 아파트보다는 좋을 것 같아 ㅋㅋ
예전에 우리집 주택 살때 강도 들어 왔었거든 ㅜㅜ,헐 진짜? 그래서 어떻게 됐어?
보안은 아파트가 최고야!,나도 갑자기 네 말 들으니까 아파트가 좋아졌어 ㅋㅋ
어제 우리 할아버지 제사라서 가족들 다 모였어,아 진짜? 친척들 오랜만에 봤겠네 ㅋㅋ
사촌동생이 갑자기 엄청 커서 어른이 돼버렸어,우리집은 제사 안하는데 제사때는 뭐해?
너네 집은 차례 같은것도 안해?,웅 ㅋㅋ 기독교 집안이라 그런 거 안해
기독교 집안은 보통 묵념 하고 끝나나?,아예 그런 것도 안해 ㅋㅋ/장례식장에서는 기도만 하는 듯
간소해서 좋겠다 부러워,너 근데 제사라고 뭐 하는것도 없잖아 ㅋㅋ/전도 안부친다면서
아냐 이번 제사는 내가 음식도 도와서 힘들었어...,수고했어 ㅋㅋ/그래도 전은 많이 먹었겠네
내일 생일 카페 열 곳 미팅하는데 무섭다.,언니는 어른이니까 잘 할 수 있어!
이런 거 떨리는 거 보면 아직 어른 아닌가봐.,미리 물어볼 거 체크리스트 만들어서 가.
그래야겠어. 까먹을 거 같아.,카페 가서 사진도 많이 찍어와.
응응 사진 찍어서 보여줄게.,미팅 잘 끝났으면 좋겠다.
원하는 거 대부분 할 수 있으면 좋겠어.,근데 그 분 친절해서 걱정 안 해도 될 거 같아.
너 vr게임 해 본 적 있어?,응 하하 나 전문점 가서 해봤어 하하
그거 할 때 멀미 안나?,멀미 조금 나더라 ㅋㅋ/근데 되게 재밌어
나 그 게임기 사고 싶은데 멀미할까봐 걱정돼서ㅠㅠ,롤러코스터 타면 진짜 생돔감 있더라 ㅋㅋ
나는 그걸로 공포게임 하고싶어 ㅋㅋ,넌 무슨 맨날 공포게임만 해 ㅋㅋ
내가 원래 영화도 공포영화만 보잖아 ㅋㅋ,넌 참 자극적인걸 좋아하는구나 하하
너 이번에 자취한다며 집은 전세로 갈꺼야?,그러고 싶은데 요즘 전세 자리가 많이 없어서 고민이야 ㅠㅠ
사기도 많데~,"웅, 그냥 월세로 가야 하나봐 ㅠㅠ/넌 매매로 사는거니까 이런 걱정 안해도 되지?"
너도 차라리 매매로 가는게 어때?,돈이 없는데 어떻게 그래 ㅠㅠ/전세도 대출받아서 가려고 했어 ㅋㅋ
집 담보 대출이라도 알아봐 하하 요즘 잘 나오더라고~,그것도 어느정도 돈이 있어야 하잖아 ㅋㅋ/너 진짜 물정 모르는구나
아니면 우리 아빠 이번에 오피스텔 하나 전세로 돌린다고 했는데 말 해볼까?,아버님 오피스텔도 가지고 계셔? 대박이다 ㅋㅋ
응 우리 아빠 부동산에 관심이 많아서 하하 필요하면 말해~,그래주면 나야 고맙지 하하
KTX랑 SRT중에 뭐가 더 좋은 것 같아?,나는 SRT가 좋더라고
나는 KTX만 타봐서 혹시 왜 그런지 알 수 있을까?,운임이 더 저렴해
운임 제외하고 장점은 더 없어?,응 나머지는 비슷한 것 같다
그렇구나 거기도 혹시 충전기 있니?,응 콘센트가 좌석마다 있었던 것 같아
그렇구나 교통수단에 충전기 있으니까 엄청 편리하더라구,맞아 장거리 이동에는 꼭 있어야 해
나 이번달에 들어올 돈 생겼어.,너가 돈이 들어올 일이 있다니 신기하네.
저번에 마스크 공장에서 아르바이트 했었다고 했던 거 기억나?,엄청 힘들었다고 했잖아.
거기서 급여를 3.3%떼고 줬거든.,종합소득세 신청 했어?
5월에 하는 걸 놓쳐서 기한후신고 하려는데 복잡하더라.,처음 해보면 그럴 수 있지.
그래서 대리로 신고해주는 업체에 맡겼어.,그런 업체도 있구나.
그래서 수수로 4000원 떼고 5만원 정도 받을 것 같아.,빨리 받으면 좋겠네.
너는 닌텐도 스위치 살 생각없어?,사고 싶은데 중독성 강할까봐 안사고 있어 ㅋㅋ
사서 나랑 같이 게임하자 ㅋㅋ,맨날 게임만 하면 어떡해 ㅜㅜ
나 2인용 게임 해보고 싶단말야,ㅋㅋ 무슨 게임 하고 싶은데
슈퍼마리오 하하 진짜 재밌어보여,ㅋㅋ 우와 그게 아직도 있어? ㅋㅋ/나 어릴때 하던건데
응 ㅋㅋ 그래픽도 엄청 발전해서 나왔어,ㅋㅋ 알았어 그럼 조만간 사서 연락 할게
나 이번에 아르바이트 하는데 신기한 점 있어.,뭐가 또 신기했는데?
계약서를 전자문서로 쓰더라.,요즘은 전자 문서가 많이 보편화 된 것 같아.
내가 직접 써보는 건 이번이 처음이라 신기했어.,그거 서명하고 이메일로 받을 수도 있더라.
당연히 나도 이메일로 보내뒀지.,재택 알바 하고있어?
재택 알바 좋더라.,어떤 점이 좋아?
이번 알바는 시간이랑 장소의 구애를 안 받는 게 좋은 것 같아.,학교 다니면서 하기 좋겠다.
우리 나중에 보드게임 카페 갈래?,좋아 하하 거기 가면 게임 종류도 많더라
나 동기들이랑 가봤는데 진짜 재밌더라 ㅋㅋ,오 하하 나도 남자친구랑 자주 가는데 ㅋㅋ
아 진짜? 사람이 많아야 재밌어서 다 같이 가면 좋을 것 같아,맞아 ㅋㅋ 둘이 가면 할 수 있는게 별로 없어 ㅜㅜ/다음에 같이 꼭 가자
우리 가서 내기도 하자 ㅋㅋ,그래 ㅋㅋ 역시 게임은 내기를 걸고 해야지
지는 사람이 음료 다 쏘는거야,좋앜 ㅋㅋ 무조건 내가 이긴다
너네집 근처에 편의점 있어?,엄청 많아 ㅋㅋ 8개는 될걸
요즘 아파트들은 상권이 잘 돼있어서 좋더라 부럽다 ㅠㅠ,너네 집 근처에는 편의점이 없어?
너네집은 근처에 병원도 있지?,웅 병원도 엄청 많아 ㅋㅋ
나도 다음에는 상권 좋은 곳으로 가야겠어,맞아 ㅋㅋ 집 알아볼때 주변상권도 한 몫 하는 것 같아
맞아 ㅋㅋ 상권 좋은 아파트들은 시세도 비싸더라,근데 어차피 요즘 아파트들은 다 비싸서 ㅋㅋ 빨리 사는게 이득인 것 같아
그니까 새 아파트들은 비싸서 가지도 못하겠어,난 새 아파트까지 안 바래 ㅋㅋ/그냥 멀쩡하고 살 수 있을정도면 돼 ㅋㅋ
오늘 생일카페 미팅 하고 왔는데 너무 친절하셔서 좋았어.,회의를 저녁에 하고 온거야?
응응 카페 끝날 시간에 맞춰서 하고 왔어.,어떤 걸 주로 얘기했어?
우리가 물어보고 싶은 거 다 물어보고 카페에서 해줘야할 거 확실히 하고 왔어.,카페는 어떻게 꾸미기로 했어?
그 카페도 기본 컨셉이 블랙이라 모든 인테리어와 음료가 블랙이더라구,그럼 꾸미기 편하겠다!
맞아 조금 걱정했는데 생각보다 훨씬 맘에 들었어.,누구랑 같이 일하느냐가 중요한 것 같아.
그런 점에서 이번 카페 정말 잘 고른 거 같아.,나도 기대하고 있어.
너 플스 게임 몇 개 있어?,우리집에 세개 있어 ㅋㅋ/왜? 너도 사려고?
응 ㅋㅋ 나 이번에 중고로 플스 샀거든 하하,왜 새로운 기계 나왔는데 중고로 샀어!
너 게임 안하면 나한테 씨디 팔아라,그래 팔진 않고 그냥 내가 내꺼 게임 빌려줄게 하하
무슨 게임 있어?,나 저스트댄스랑 피파랑 권투 게임 있어 하하
너 무슨 스포츠 게임만 샀어? ㅋㅋ,난 몸쓰는 게임이 좋더라고 하하
넌 집 청소기 매일 돌려?,아니 우리 이틀에 한 번씩 돌리는거 같아 너는?
개털 때문에 안돌리면 털이 막 날라다녀,우리도 매일 돌려야 하는데 바빠서 돌릴 시간이 없어 ㅜㅜ
그럼 설거지는 바로 바로 해?,응 설거지는 엄마가 매일 해 ㅋㅋ/가끔 안할때도 있지만 거의 맨날 해
"내가 제일 싫어하는 집안일이야,",내가 나중에 식기세척기 하나 사줄게 하하
고맙다 ㅋㅋ 사주는김에 음식물쓰레기처리기도 사주라,그건 안돼 ㅋㅋ/그나저나 너희집은 건조기 있어서 좋겠다ㅠㅠ
맞아 ㅋㅋ 건조기 없는 삶은 상상도 못 해 하하,엄마한테 말해서 우리도 하나 사야겠다 ㅋㅋ
이번에 전사 아르바이트를 새로 구했어.,전사 아르바이트가 뭐하는 거야?
동영상이나 음성 듣고 그대로 자막을 다는 거야.,아 전에 언니 한다고 들었던 거 같아.
이번에는 1시간 짜리 음성 듣고 자막 써야해.,그것도 재택 아르바이트야?
응응 집에서 해서 파일 보내주는 거야.,페이는 어떻게 돼?
