req,res
"맞아, 요즘은 인터넷 상거래가 더 많다 보니 유출이 더 쉽게 되는 것 같아","응, 그리고 인터넷 상거래가 많이 이루어지니까 유출이 되면 더 피해도 크지"
"그러게, 타인의 정보로 불법적인 일에 많이 사용하기도 한대",그리고 예전보다 상거래 가능 폭이 넓어지다 보니까 정보만으로 많은 것들을 할 수 있잖아
"응, 그래서 유출을 최대한 막고 개인정보 보호에 힘쓰는 것이 중요하지",그런데 통신사나 은행 등 여러 곳에서 유출 되다 보니 사람들이 이제 크게 신경쓰지 않는 것 같아
맞아. 하지만 개인 정보는 정말 중요하니까 좀 더 인지했으면 해,나도 그렇게 생각해. 신경을 계속 안쓰면 기업들도 보호에 해이해질 수 있어
화요일에 미스트 볼거야,나 그거 봤어.
나도 본 거 같은데 결말이 기억이 안 나.,이 영화 결말이 제일 중요하잖아.
그래서 다시 처음부터 보려고.,그리고 그 사이비 아주머니 진짜 짜증나.
현실성 있는 캐릭터지.,그래서 약간 소름 돋기도 해.
각잡고 결말까지 집중해서 봐야겠어.,나도 결말 모르는 상태로 다시 보고 싶다.
내 남자친구네 어머니가 얼마전에 밀키트를 사러 가셨는데 깜짝 놀라셨대,왜? 무슨 일이 있으셨대?
가게에 들어갔는데 갑자기 엄청 큰 개가 목줄도 없이 주방쪽에서 뛰쳐 나오더래,"어머, 개가 왜 음식점에 목줄 없이 있어?"
그래서 어머니가 놀라서 몸을 빼니까 어머니한테 달려 들었다는 거야,큰 개라며. 목줄도 없는데 너무 위험하다
그랬는데 갑자기 주방에서 사람이 나오더니 태연하게 어서오세요 라고 말을 했대,그러면 음식점 주인 개인거야? 주방에 동물을 데리고 들어가서 요리하는 사람이 어디 있어
아무렇지 않다는 표정을 하고 개한테도 제재를 하지 않길래 너무 화가 나서 그냥 문을 박차고 나오셨대,"정말 주인이 음식을 할 때의 준비 자세도 안되어있고, 자기 동물 관리도 못하는 사람이네"
요즘 가상 현실이나 가상 인간에 대한 인기가 정말 많은 것 같아,맞아. 요즘은 광고에도 연예인 대신 가상 인간이 많이 나오고 있잖아
"응, 기술이 많이 좋아져서 그런지 얼핏 보면 티가 정말 안나더라고",나도 그래서 정말 놀랐지 뭐야. 기술력이 정말 좋아진 것 같아
처음에는 부정적인 인식이었던 사람들도 많이 긍정적으로 보는 것 같아,그렇지. 이제는 연예인 대신 가상 인간이 그 자리를 대체하는 시대가 올 수도 있을 것 같아
맞아. 벌써부터 비용이나 이미지 면을 고려해서 가상 인간을 많이 쓰는 추세래,그렇구나. 연예인을 쓰면 연예인의 이미지가 기업의 이미지에 영향을 줄 수 있으니 말이야
그래서 이제는 짧은 광고를 넘어서서 드라마에도 출연한다고 해,정말 이런 얘기를 듣다보면 앞으로는 많은 직업이 사라지고 다시 생길 것 같아
요즘 네이버 웹툰 첫화에 별점테러가 통과의례인가봐.,괜찮아 보이는 작품도 다 그렇더라.
왜 이렇게 된 건지 모르겠어.,예전에는 별로인 작품들만 그랬는데.
사람들 너무 못된 것 같아.,굳이 그럴 이유가 없는데.
나라도 별점을 10점 줘야겠어.,너는 별점 자주 주는 편이야?
나는 그냥 보기만 할 때가 많아.,나도 너랑 비슷해.
옛날에는 강아지 키우는 집은 대부분 시츄를 많이 키웠잖아,"맞아, 시츄랑 슈나우저를 엄청 키웠지"
그런데 요즘은 웰시코기랑 시바견이 엄청 많더라고,길거리에서 봐도 정말 많이 보이잖아
이런 걸 보면 강아지 견종 유행이 있는 것 같아,"응, 그래서 외모만 보고 데려다 키우다가 유기하는 경우도 많다고 해"
"강아지도 생명인데, 너무 예쁜 인형 취급을 하는 거 아니야?",맞아. 요즘 선호하는 종이 대형견이 많다보니 생각보다 너무 커져서 감당이 잘 안되서 버린대
생명을 맡기 전에 미리 그런 정보들은 알아보고 고민을 하고 키워야하는데 말이야,그러게 말이야. 키우기 전에 가족들과 상담해보고 고민을 많이 해보고 결정해야 할 것 같아
너 요즘에 좋아하는 아이돌 있어?,나는 너무 많아서 다 말하기도 힘들다.../나는 너무 많아서 다 말하기도 힘들다...
ㅋㅋ 난 요즘 아이돌들은 잘 모르겠어.,유행에 뒤쳐지면 안돼.../요즘 아이돌들도 얼마나 매력이 넘치는데.../유행에 뒤쳐지면 안돼.../요즘 아이돌들도 얼마나 매력이 넘치는데...
"확실히 예전에는 아이돌들이 실력보다는 비주얼에 중점을 둔 거 같았는데, 요즘 아이돌들은 실력도 엄청 뛰어난 거 같아.",그러니까ㅠㅠ 이번에 내가 좋아하는 애들 컴백했는데 또 노래 장난아니야.../그러니까ㅠㅠ 이번에 내가 좋아하는 애들 컴백했는데 또 노래 장난아니야...
오키! 이따가 자면서 들어봐야겠다.,유행에 뒤쳐지지 않도록 내가 열심히 도와줘야겠구만/유행에 뒤쳐지지 않도록 내가 열심히 도와줘야겠구만
요즘 웹툰을 드라마화 하는 일이 엄청 많아진 것 같아.,유미의 세포들 만 해도 그런 것 같아.
최신 웹툰 말고 진짜 예전 웹툰들도 드라마화 하는 거 보면 신기해.,어떤 웹툰이 드라마화는데?
술꾼도시처녀들 이라고 알아?,아니 못 들어봤어.
이거 내가 고등학생 때 보던 건데 드라마화 한대.,고등학생 때부터 그런 걸 봤구나.
그래서 내가 지금 이런 걸지도 몰라.,역시 조기교육이 중요하네.
요즘 쇼핑몰은 반려동물 출입이 가능하게 만들어 진 곳들이 많더라,맞아. 목줄은 필수로 해야하지만 편안하게 출입이 가능하지
그리고 쇼핑몰 곳곳에 배변 봉투가 준비되어 있어서 관리가 잘 되고 있더라고,그리고 시설 중에는 동물에 관련된 것들도 있어서 참 좋아
그런데 바닥이 미끌거리는 재질이라 잘 걷지를 못하더라고,맞아. 나도 봤는데 거의 주인이 목줄 끄는 손길에 끌려 가는 것 같더라고
반려 동물의 출입을 가능한 건물이다 보니 바닥재를 다른 것을 사용했으면 좋았을 것 같아,"응, 동물들 무릎 연골이 많이 나갈 것 같더라"
그래도 주말에 같이 쇼핑을 할 수 있다니 둘 다에게 즐거운 일이 될 것 같아,나도 동물을 키우게 된다면 방문하게 될 것 같아
영화관에서 파는 오징어구이 먹고 싶다.,영화관은 음식 먹으러 가는 것도 있지.
영화보다 그게 더 그립다.,나 트위터에서 레시피 본 것 같은데 기다려봐.
역시 언니는 트위터 박사야.,진미채에다 버터 넣고 볶다가 땅콩버터에 버무리면 된대.
내일은 진미채를 사와봐야겠다.,진짜 먹고 싶었구나.
영화관보다 이게 더 그리웠다니까 그러네.,만들어보고 어떤지 알려줘!
결혼생활하다 보면 가사분담이 제일 어려운거 같아,나도 그렇게 생각해 아무리 나눈다고 해도 한계가 있지
맞아 같이 일해도 확실히 나도 내가 더 많이 하게 되더라고,그렇구나 가사노동이 진짜 힘든데 ㅠㅠ
시대가 바뀐 만큼 가사도 함께 분담한다라는 생각도 바껴야할거 같아,각자 가족의 생각과 마인드가 다른 법이니까~
맞아 부부간의 생각도 정말 중요한거 같아,그렇구나 언니들 말 들으면 조금씩 걱정되네
"와 방금 드라마 다 봤는데, 뭔가 찡하다...",음? 어떤 드라마 봤는데?/음? 어떤 드라마 봤는데?
사랑의 불시착이라고 알아?,사랑의 불시착 나도 엄청 재밌게 봤지ㅠㅠ/사랑의 불시착 나도 엄청 재밌게 봤지ㅠㅠ
봤으면 나한테 진작 추천해주지! 엄청 재밌네 ㅠㅠ,마지막에 스위스에서 재회하는 장면에서 너무 감동받았었어ㅠㅠ
나도 감동 받았어 그장면에서 괜히 ㅋㅋ,사실 손예진님이 연기하신 작품 처음봤는데 너무 잘하셔서 깜짝 놀랐어/사실 손예진님이 연기하신 작품 처음봤는데 너무 잘하셔서 깜짝 놀랐어
나도 그냥 비주얼 좋은 배우인 줄 알았는데 디테일하게 연기를 잘하더라고.,그래서 손예진님이 나오는 다른 작품들도 찾아서 봤잖아ㅠㅠ/그래서 손예진님이 나오는 다른 작품들도 찾아서 봤잖아ㅠㅠ
오 어떤 거 봤는데? 나도 다음에 추천해줘!,조금 오래된 드라마이긴 한데 연애시대라는 드라마 정말 재미있어! 추천합니다!/조금 오래된 드라마이긴 한데 연애시대라는 드라마 정말 재미있어! 추천합니다!
재택근무 너무 좋아.,나도 재택근무 하고 싶어.
반반씩 나눠서 하고 있어.,진짜 너무 부럽다.
출퇴근 시간 아껴서 좋아.,나도 아끼고 싶어.
재택근무 또 하고 싶어.,나도 진짜 하고 싶다.
언제까지 할지 모르겠어.,코로나 끝나면 끝나지 않을까?
올해 이상 기후가 정말 많을 것 같아,"맞아, 장마 전에 비가 엄청 많이 내렸는데 막상 장마에는 비가 안왔었지"
천둥 번개도 엄청 많이 쳐서 놀란적이 한 두번이 아니야,그리고 여름이 평소 보다 정말 길었어
"맞아, 절기 상 처서가 되면 처서 매직이라고 가을이 되고는 했는데 이번에는 얼마전까지 더웠지","응, 그리고 아직까지 낮은 더운데 새벽은 엄청 춥잖아"
"응, 환절기라고는 하지만 기온 차이가 너무 커서 옷 입기 애매하지",그래서 기상청에서도 날씨를 예측하기 점점 어려운 것 같아
"맞아, 날씨도 평년과 많이 다른데 속도도 너무 다르잖아","그러게, 어쩔 수 없지만 기후 변화에 보다 많은 대비를 하는 게 좋을 것 같아"
너 놀라운 토요일봐?!,놀라운 토요일이 그 키랑 태연 나오는 거 맞나?
맞아ㅠㅠ 우리 댄스머신들 ㅠㅠ,ㅋㅋ 어떤 프로그램인지는 잘 모르는데 재밌어?
거기 나오는 노래 맞추는 재미로 요즘 사는 것 같아 ㅠㅠ,노래 맞추는 것만 하는 거야?
"간식 게임으로 배우 사진보고 그 배우 작품 맞추기, 똑같은 춤보고 어떤 가수의 노래인지 맞추는 게임도 있어!",재밌겠다! 티빙에서 볼 수 있나?
다른게임들도 엄청 많고 멤버들 케미도 짱이니까 꼭 한번 봐봐!,오키오키! 꼭 볼게 하하
유튜브에 소스 뽑아놓은 것도 있으니까 그거 먼저 보면 놀토의 매력을 알게 될 것이야,ㅋㅋ 꼭 보고 후기 남길게! 고마워.
사내 복지가 뭐 있어?,우리는 되게 많아.
우리는 있는 거 같은데 없어.,어떤 게 있는데?
"전자레인지 있고, 정수기 있어.",그건 기본 아니야?
그리고 커피믹스 있어.,그건 거의 기본이지.
점심시간 1시간 넘어.,그건 조금 부럽다.
추워지니까 이제 전기 장판이 필수인 것 같아,"맞아, 전기 장판에 들어와 있으니 봄 같이 따스하고 좋다"
봄 하니까 얼른 봄이 왔으면 좋겠다,나는 알러지가 많아서 비염이 심해져서 봄은 좀 별로야
그래도 벚꽂 구경도 하고 각종 행사들도 많이 하니까 조금 사람 사는 느낌이 들잖아,그렇긴 해. 개나리도 피고 잔디도 자라고 푸르게 변하는 느낌이 드니까 말이야
"응, 그래서 봄에는 생명력이 느껴지는 것 같아","맞아, 봄은 다른 계절에 비해 시작이라는 느낌이 강하게 들어"
내년 봄은 많이 꽃샘 추위도 적고 따스했으면 좋겠다,"응, 황사도 적어서 좀 더 맑은 하늘을 볼 수 있으면 더 좋겠네"
네가 추천해준 연애시대 방금 다 봤어!,어때 엄청 재미있지?!/어때 엄청 재미있지?!
옛날 드라마라 솔직히 기대 안하고 봤는데 너무 재밌게 봤어.,오히려 나는 옛날 드라마가 더욱 재미있더라고!/오히려 나는 옛날 드라마가 더욱 재미있더라고!
옛날 드라마만의 감성이 있더라고!,내가 옛날 드라마 하나 더 추천해줄까?/내가 옛날 드라마 하나 더 추천해줄까?
난 너무 고맙지!,커피프린스1호점 이라는 드라마 알아?/커피프린스1호점 이라는 드라마 알아?
많이 들었지! 본적은 없지만 ㅋㅋ,공유 나오는데 엄청 재미있어ㅠㅠ/아마 연애시대 재미있게 봤으면 재미있을거야/공유 나오는데 엄청 재미있어ㅠㅠ/아마 연애시대 재미있게 봤으면 재미있을 거야
그것도 봐야겠다! 어디서 보는거야?,나는 왓챠에서 봤는데 웨이브에도 있을거야!
회사 생활 할만 해?,나는 그럭저럭 할만 해.
힘든 점은 없어?,힘든 점 있지.
어떤 게 힘들어?,대표님이 나만 시켜.
그러면 진짜 힘들겠다.,옆에 직원이 이상해.
어떻게 이상해?,계속 몸을 긁어.
자격증 공부해 본적 있나요?,네 저는 있어요.
저도 중학교때 컴퓨터랑 수능 끝나고 한식 조리사요. 그런데 망했어요,오 신기해요 조리사 자격증이요.
요리를 50가지를 배웠는데 다 맛 없더라구요,뭐 배우셨어요. 하나 알려주세요.
배운 것 중에 비빔밥이 기억나네요. 요리 자격증 따면 요리에 도움이 될 것 같으세요?,네 저는 되게 좋을꺼같아요.
자격증은 진짜 일하기 위해 공부하는게 맞는 것 같네요,저도 분석기사 준비해봤어요.
가을이 되니까 다람쥐가 곳곳에 보이기 시작하네,"응, 이제 겨울잠을 자는 동물들은 월동 준비를 시작하는 것 같아"
나도 겨울잠을 자는 동물이었으면 얼마나 좋을까,하지만 겨울잠도 생각보다 생명의 위협도 많고 에너지 절약을 위한 일이라서 좋기만 하진 않다고
"그렇긴 하지, 사회인이 된 이후에는 긴 겨울 방학이 없었으니까 좀 불평 좀 해본 것 뿐이야",내년 입춘이 지나면 또 다시 겨울잠에서 깨어나서 활발히 활동을 하겠지
