req,res
그러니까... 커다란 새였대 그래도 조종사가 급히 운항 멈추고 승무원들도 매뉴얼 따라서 승객 대피 시키고 해서 승객 2명만 작은 상처 입고 다들 무사했다네,사람 일은 모르는 건가봐...ㅜㅜ 불가능 할 것 같아도 일어날수있는일이네 사망자 분이 없어서 다행이야...ㅜㅜ
그러게 진짜 대처를 잘한 것 같기도 하구 하하,생각만 해도 끔찍하네...ㅜㅜ/미국 항공 운영이 되고 있긴하구나 난 코로나때문에 못하고 계시는줄아랏어 하하...
우리나라처럼 허용되는 나라나 주가 따로 있나봐 하하,하하 미국 뿐아니라 다 똑같겠지?/지금 상황에선?
그럴꺼야 진짜 비행기는 타면서도 불안한데 사고까지 났다고 하면 너무 두려울 것 같다 ㅠㅠ,비행기 탈 땐 항상 긴장하고 있어야겠네...
엉... 새 한마리로 사고가 났는데 어느 상황에 또 사고가 날지 ... ㅠㅠ,오른쪽 엔진이 손상되서 연류가 새서 불 붙었다고 그러네...덕분에 뉴스 찾아보고 알게 됐네 ㅎ 무섭다...
그러니까... 그래도 사망자 없이 다친 사람도 극소수라 정말 다행인 것 같아 사회가 무섭네 ㅠㅠ,승무원들이 있어서 다행이야...
요즘따라 피부가 말썽이네,나도 요새 피부 트러블이 좀 생기는 느낌이야...ㅜㅜ
트러블은 났을 때 바로 잠 재워야 하는데 피부 상해 ㅠㅠ,ㅜㅜ 다이어트 중인데 그것때매 피부 더 올라오나보다... /ㅜㅜ
뺄게 어딨다고,다시 3키로 쪘어... 다이어트가 최고 성형수술이라자나...ㅜㅜ 찌는건 쉬워도 빼는 게 어려운 거 같애...
전에 봤을 때 많이 빠졌던데...너무 무리 하지마 하하,하하 키가 작자나 48키로가 내 목표
겉보기엔 48키로 밑으로 보이는데?,헙 50키로 넘어요...세상에 ㅜㅜ
50키로 안 넘어 보이는데 ㅠㅠ,속상하다 ㅋㅋ 요새 어린애들 보면 외모도 이쁘고 날씬하던데
에이 ㅋㅋ 너랑 나도 그 나이 때는 다 이뻤을 거야,그건 맞아 ㅋㅋ 다 그럴 때가 있었지 이러고 있넴 하하
ㅋㅋ 맞아 지금 할머니 나이대는 우리를 부러워 할 수도 있어,ㅋㅋ 할머님 들은 마냥 우리가 이뻐보이시겟지?
위생 신경 많이 쓰고있제?,위생 신경 안 쓸 수가 없겠더라 요즘은ㅜㅜ
맞아 어딜가든 위생 신경 써야 해ㅠㅠ,요즘 시기에는 코로나때문에 병원도 못 가니깐 어디 아플까봐 청소도 자주하고...
맞아 어디 가든 그래도 손소독제가 구비 되어 있어서 다행인 것 같아 하하,ㅎ 남자친구 입원했을 때 병원가니깐 손소독제가 얼마나 많이 나뒀던지 다들 쓰는 질 모르겠네
남자친구 입원해 있었어?,응ㅠ 수술해 가지고 며칠 안 있었엉 병원에
뭐 때문에 수술한거야 ㅠㅠ,염증 때문에 ㅜㅜ 큰수술은 아니구
아 그래도 잘 퇴원한거야?,응 저번주 퇴원했어 ㅎ 쪼그리고  병원에서 자려니 죽겠더라
남자친구 병원에 있는 동안 계속 간호한거가 ?ㅠㅠ,아무래도 수술하고 당일은 움직이기 힘드니깐 ㅠ
그래도 너가 착하네 남자친구 옆에 계속 있어주고 ~!,ㅎ 이렇게라도 안하면 내마음이 불편해서 ㅠ
쇼핑몰에서 어떤 물건 사? 하하,보통 쇼핑몰에선 옷을 마니 사는 것 같애 ~ㅎ
오 하하 자주 보는 쇼핑몰 있어 ?,5~6군데 있는 거 같애 ㅎ 리뷰 거래량 보고  괜찬타 싶으면 시키구
맞다 요샌 리뷰가 한 몫 하는 것 같아 ㅋㅋ,ㅋㅋ 리뷰 안보고 사면...실망하게 더커 ㅠ
맞다 맞다 ㅠㅠ 리뷰도 별 낮은 것부터 봐야 해 하하,옷도 같은 건데 가격이 다른 것도 많아서  잘 사야되고ㅠㅠ
가격 비교 가능한 쇼핑몰도 있는 것 같던데 ~!,그런 쇼핑몰이 있었어?
쇼핑몰 이름은 잘 모르겠는데 한번 봤던 것 같아... 기억이 가물가물 하네ㅣ,오래 되서 그런 가보다 ㅋ기억 나면 얘기해줘~
ㅋㅋ 알았다 보게 되면 말해줄게,가격 비교가능 한 쇼핑몰은 드물어서 ㅎ조타 조타
맞아 그런 쇼핑몰 많으면 진짜 자주 애용할 듯 하하,내가 딱 그런 거 차리면 얼마나 좋을까~
제목이 뭐야~?,나도 몰랐는데 나혼자산다 예능 보고 거기에 홍보해서 봤는데 잼더라 검은 태양이이라구~
아 검은태양 웹드라마 아니야 ? 하하,응 짱 재밋숴~ 아직 몇 회 안 나왔어 하하
오 하하 난 아직 보진 않았는데 한번 봐야겠네 검은태양 유명하더라,추천추천 하하 요새 웹드라마가 마니 나오던데
ㅋㅋ 한번 봐 봐야겠어 다른 웹드는 잘 모르겠네 ㅠㅠ,오징어 게임도 웹드라마야~
엄청 재밌던데 호불호 갈리더라,그거 청불이라던데 오징어 게임 ㅋㅋ
ㅋㅋ 잔인해서 그럴 껄 총쏘고 죽이고 이래서...,ㅋ터무니 없는 야한 장면도 잇고~
ㅋㅋ 그런 건 굳이 안 넣어도 될 법한데,ㅋㅋ 넣고 싶었나보다 호기심 자극으로?ㅋ
약간 귀여운 역할? 하하,ㅎ 맞아 맞아 잘생겨서 그런가 흐뭇하네
ㅋㅋ 그러니까 어쩜 나이가 들어도 안 늙노...,꺼꾸로 먹는 가봐...난 늙고 있는데ㅋ
ㅋㅋ 연예인들은 다 관리를 하나봐 ~,배우분들 보면 입금 전후가 마니 다르데 ㅋ
우리 아빠는 맨날 소나타만 타더라고요 ㅋㅋ,오오! 소나타도 좋지! ㅋㅋ/난 개인적으로 승용차 보다 suv가 좋아! ㅋㅋ
ㅋㅋ 오 저도 SUV가 더 좋아요!,뭔가 크고 안정감 있어서 좋아 ㅋㅋ
ㅋㅋ 맞아요 진짜 언니 차 언제 사요 저 탈래요 ㅋㅋ,ㅋㅋ 나도 사고싶다ㅜㅜ 지금 나 같이 사는 언니 차로 운전 연습도 하고 있어 ㅋㅋ
이제 운전하는 건가요!,응응! 이제 산책 나갈 때 공원까지는 운전 가능하다고! 하하
주차는요!,ㅋㅋ 주차도 이제 좀 할 수 있어! ㅋㅋ
오 언니 주차 하면 다했어요! 굿 굿,ㅋㅋ 근데 차선 바꾸는 게 쉽지가 않다? ㅋㅋ
오 언니 그건 진짜 제일 어려운 거 아닐까요? ㅋㅋ,그니까 주차가 제일 어렵다고 생각했는데... 아니였어 ㅋㅋ
ㅋㅋ 정말 특히 골목에서 차 만나면 어떻게 해요? ㅋㅋ,ㅋㅋ 가만히 있어야지... ㅋㅋ 앞에 차가 지나갈 때까지 ㅋㅋ
너는 싫어하는 음식이 있어?,음 나는 당근을 너무~ 싫어해 ㅋㅋ
당근? 나는 당근 완전 좋아하는데!,당근? 나는 카레에 들어가는 거 아니면 못 먹어 ㅠㅠ
카레에 들어가는 당근은 왜 좋아하는 거야? ㅋㅋ,ㅋㅋ 그건 부드러워서 먹기가 좋더라고 ㅋㅋ
아 진짜? ㅋㅋ 그러면 당근 내가 갈아줄게,ㅋㅋ 당근 갈아준다고? 그건 주스자나 ㅠㅠ
에이 당근 갈아 마셔도 카레랑 별 다를 게 없어!,ㅋㅋ 그럼 나한테 당근주스 만들어서 주는 거야?
응 내가 수제 당근주스 만들어서 너한테 줄게 하하,그래그래 이렇게 건강을 챙기게 되는구나 ㅋㅋ
맞아 건강 챙겨서 나쁠 건 없잖아~,웅웅 이제 우리도 건강 챙길 때가 됐지 ㅠㅠ
그치 그러니까 내가 너 꼭 마시게 도와줄게 ㅋㅋ~,ㅋㅋ 이런... 지켜보겠단 거네 몰래 버리려 했는데 아숩 ㅎ
우리 집 가구가 너무 낡았는데 어떻게 처리할지 고민이야 ㅠㅠ,아... 가구는 낡으면 바꿔주긴 해야겠더라 ㅠㅠ
맞아 그래서 구매 하려는데 요즘 가구들은 다 너무 비싸,음 그래도 가성비 좋게 잘 나온 것들도 많이 있을걸?
이케아 가서 지금 구매할까 딱 고민하고 있었어!,이케아 나 한번도 안 가봤는데 ㅠㅠ 구매 겸 같이 가자!
알았어 그러면 가서 우리 집 가구 구매 좀 도와주라 ㅠㅠ,그래 옮기는 것도 엄청 일이겠다 ㅠㅠ
그치 구매하고 너 불러서 같이 옮길 건데?~,내가 다른 친구도 섭외 해둘게......
좋아 다 같이하고 내가 맛있는 거 사 줄게 다 불러와,ㅋㅋ 오케이 그날 파티다 파티!
알았어 그 대신 옮기는 거 다 도와줘야 한다?!,그럼 그때까지 내가 몸 키워서 갈게 딱 기다려 ㅋㅋ
몸 키우긴 장난하지 마~ 그냥 손만 있으면 돼 하하,ㅋㅋ 조립하는 거 있으면 내가 조립할게~
나 지금 터미널 가서 버스 타려고!,오늘 차 막히지 않을까?
그런가? 아까도 막히긴 하던데 그냥 이미 예약해서...,하긴 그래도 버스 타면 전용도로 있어서 괜찮을 거야!
맞아 그래서 버스로 예매했지 난 천재인가 봐 ㅋㅋ,ㅋㅋ 진짜 차 막히는 날에는 교통 타고 가는 게 진짜 짱이야!
응 ㅋㅋ 너는 버스 지하철 중에 뭐 타는 게 나아?,나는 버스가 좋은 거 같아 ㅠㅠ 지옥철 너무 싫어...
지옥철이 나도 싫어서 버스인데 지금 별 다를 게 없어 ㅋㅋ,ㅋㅋ 버스도 지옥철 못지않게 사람 많다고 하더라 ㅠㅠ
어떡하지 그냥 가지 말까?! ㅋㅋ 이게 답인가 봐,아니야 그래도 한번 가기로 한 거 가야지!
그러면 어쩔 수 없지 버스 타고 달려가야겠어 하하,웅 그럼 버스 얼릉 타러 가 늦기 전에!
고마워 그럼 또 내려서 바로 연락할게!,웅 알겠어! 내려오면 또 놀자 하하
나 알바 갔다가 이제 퇴근했어!,워메 안 피곤해? 가는 길이야?
당연히 피곤하지 그래도 집 가야 하니까 ㅠㅠ,웅 집은 가야지 ㅠㅠ 얼마나 걸려?
나 지하철 타고 30분 정도? 멀진 않아!,오 불행 중 다행이네! 맞아 ㅠㅠ 너무 멀면 출근하기 싫어져 ㅠㅠ
맞아 사실 거리 보고 알바 신청했거든!,한 시간 안 넘으면 꿈에 직장이라고 하잖아 ㅋㅋ
그런 말도 생겨났어? 난 그건 몰랐어 ㅋㅋ,ㅋㅋ 나 아는 분은 3시간 걸렸거든... 행복인 거야 그거 ㅋㅋ
헐 그럼 알바가 아니라 그냥 직장인데?!,아 맞아 그분은 직장이긴 했어 ㅠㅠ 회사가 옮겨져서... ㅠㅠ
그러면 합법이야 난 알바잖아~ 하하,아냐 그래도 가까워야 해 ㅠㅠ 항상 어디든 거리 고려하자!
좋아 그러면 나도 그거 고려해서 해볼게 하하,웅웅 우리 가까운 직장 얻어보자!
나 이제 휴가 복귀야 너무 가기 싫어 ㅠㅠ,ㅠㅠ 드디어 떠나는구나... 몇 시에 올라가?
지금 지하철 타고 공항 가서 바로 가야지...,응? 공항은 왜 가는 건데 어디 가는데?
말했잖아 나 휴가 복귀라고 ㅠㅠ 살려주라,ㅠㅠ 미안... 그건 내 능력 밖이야... 어떻게 해줄 수가 없어 ㅠㅠ
장난이지~ 또 들어가서 열심히 하고 휴가 나올 거야!,휴가는 또 언제 나오는데? ㅠㅠ
아마 들어가면 미정이라 아직 잘 모르겠어 ㅠㅠ,아아 그게 몇 일에 한번 정해져 있는 게 아니야?
응 그냥 가고 싶은 날 나가는데 요즘은 사람이 많아서 미정이긴 해 ㅋㅋ,ㅋㅋ 이런 사람 많아지면 휴가도 더 빨리 와야 되는거 아니야?
내가 아직 막내라 그럴 권력이 없어...,아아... 그것도 짬이 차야 되는 거구나... 군대 너무 어렵다 ㅠㅠ
그치... 짬이란 거 무시 못해 ㅠㅠ,후 너도 얼른 말년병장 되라~
오늘 학교 수업 7교시까지야 너무 싫어 ㅋㅋ,ㅋㅋ 무슨 교시가 왜캐 많아 ㅠㅠ 그걸 어캐 소화하냐
그니까 그냥 공부하다가 졸고 맨날 반복이지 뭐~,과제도 선생님들이 많이 내주셔?
응 과제도 많이 내주고 엄해서 무섭기도 해 ㅋㅋ,엄하신 선생님이면... 과제 열심히 해야지... ㅋㅋ
무섭기도 해서 항상 집중해서 하려고 노력만 할 뿐이야,그래도 잘 가르쳐 주시긴 하는 거야?
맞아 엄하신 선생님들이 잘 가르치는 거 알잖아~ ㅋㅋ,ㅋㅋ 그렇게 나의 성적은 올라갔다고 한다!
올라가는 대신 고통을 느끼고 있을 뿐...,그래도 나중에 다 도움이 되는 날이 올 거야 ㅠㅠ
그렇겠지? 난 너 말 믿고 오늘도 공부하러 간다!,웅웅 오늘도 공부 화이팅 해라! 응원해 ^^
알았어 ㅋㅋ 너도 이제 공부하러 가,ㅋㅋ 나는 좀만 더 놀다가 하러 갈게 하하
나 오늘 누나랑 백화점에 놀러 가!,누나랑 가면 너 집에 못 돌아올 거 같은데?
그런가...? 쇼핑이 아니라 그냥 구경이야 ㅠㅠ,아이쇼핑? 그래도 여자들은 가면 무조건 사게 돼있어...
헉 나 가기 싫어졌어 ㅋㅋ 도망갈까?,ㅋㅋ 아마 3시간은 구경하다가 와야 하지 않을까? ㅋㅋ
주차장 무료가 2시간인데 더 있긴 싫은데...,"한 시간은 누나가 내시겠지, 그냥 좋게 놀다 와 ㅋㅋ"
알았어 ㅋㅋ 가서 아이쇼핑 후기 알려줄게,ㅋㅋ 가서 너도 마음에 드는 거 있으면 하나 사와!
누나한테 바로 사 달라고 할 거야 하하,ㅋㅋ 그래도 따라가서 있으면 사주니까 개이득
그치? ㅋㅋ 너도 그럼 살짝 올래!?,아니야... 나는 너네 누나 무서워 ㅠ
에이 우리 누나 별로 안 무서워~!,너 가족이라 그런 거야 ㅠㅠ 나 가면 쭈구리처럼 있어야 해 ㅋㅋ
나 오늘 여자친구랑 엄청 다퉜어...,왜 ㅠㅠ 뭔일이래 너 또 뭐 잘못했어!
내가 거짓말 쳤는데 들켰어!,그럼 혼날만한데? ㅋㅋ 무슨 거짓말 쳤는데?
친구랑 놀러 간다 하고 클럽 갔어! ㅋㅋ,야 지금 나이가 몇인데 클럽을 가 ㅡㅡ 재미없어
너무하다 그럴 수 있지 내 마음을 몰라주네...,여자친구도 있는 애가 거길 왜가 어쩌다 들켰는데?
결제 할 때 클럽이라고 문자 왔거든 ㅋㅋ,아... 너 여자친구 카드 쓰는 거야? ㅋㅋ
아니 내 껀데 오늘 만나서 내 폰으로 문자가 ㅠㅠ,순간 부러워질 뻔 ㅋㅋ 그런 건 잘 삭제 했어야지 ㅠㅠ
그게 갑자기 와서 대처를 못했단 말야,후 다음부턴 핸드폰은 혼자만 보는 걸로 ㅋㅋ
그래야겠어 비밀번호를 바꿀가?! 하하,아냐 그냥 여자친구 앞에서 핸드폰을 안 꺼내는 게 좋을 거 같아 ㅋㅋ
나 오늘 양 카페 갔다 왔다~,양 카페? 양? 내가 아는 솜뭉치 양?
응 그 양 맞아 ㅋㅋ 엄청 새로웠어,와 그런 것도 있어? 대박 신기하다 어때?
응 서울에만 있는데 다음에 가 볼래?,웅웅 나 가볼래 양 카페는 넘 새롭다 냄새는 안 나?
응 냄새는 방향제 냄새밖에 안 나더라 ㅋㅋ,ㅋㅋ 그래도 거기 주인이 관리를 잘 하고 있나 보네!
그런가 엄청 비싸 그 대신 입장료가...,아... 양 카페면 뭔가 비쌀 거 같긴 해 ㅠㅠ 얼마야?
2만 원인데 입장료에 음료도 포함이야 ㅋㅋ,오 음료는 아무거나 먹어도 그 정도 금액인 거야?
에이 그럴리가... 스무디는 1000원 추가야,그냥 해주는 김에 다 해주지 ㅠㅠ 천 원이 뭐라고 ㅠ
조금 그렇긴 하지만 그냥 가야지 뭐 ㅋㅋ~,ㅋㅋ 그래도 이색이라 금액 주고 갈만한 거 같네!
나 오늘 배구 시합 있어!,시합? 너 시합이 오늘부터였나?
응 맞아 ㅋㅋ 오늘 1차전 경기가 있는 날이야,와 떨리겠다 ㅠㅠ 상대 팀은 잘하는 팀이고?
아니 우리팀보다 못해 그래서 조금 걱정이 덜 돼,안돼 그럴수록 긴장은 더 해야지!
내가 좀 잘해서 긴장이 안 되는 걸?~,ㅋㅋ 진짜 근자감 ㅋㅋ 그러다가 큰 코 다쳐 ㅠ
그치? 까불어봤어 ㅋㅋ 그냥 긴장하고 연습 먼저 해야지,웅 몸 잘 풀고 ㅠㅠ 괜히 근육 놀래면 안되잖아
알았어 ㅋㅋ 너도 그럼 응원 올래?,ㅋㅋ 웅 좀 늦게라도 지나가면서 들려볼게!
그래 그럼 내가 배구경기장 주소 보낼게 지금!,웅웅 몇 시간 뒤 시작이야?
2시간 뒤인데 지금 오면 딱 맞을 거야 하하,슬슬 준비하고 그럼 나가 볼게!
나 지금 피시방 갈 건데 너 뭐해 ㅋㅋ,나 지금 아직 일 안 끝났어 ㅠㅠ
아 그건 몰랐어 ㅠㅠ 그럼 나 혼자 가야 하나...?,아냐아냐 먼저 거기 가서 하고 있어 ㅋㅋ
그래 그러면 끝나자마자 바로 와 오늘 우리 연승 달려야지~,그럼그럼 오늘은 내가 치킨 먹여줄게! 기다려라~
좋지 ㅋㅋ 너 믿고 그럼 나 대충 할 거야,ㅋㅋ 그럼그럼 내 버스 한번 태워줄게~
믿는다? 나보다 못하면 너 각오해라!,응 ㅋㅋ 나 요즘 피시방 자주 가서 겜 엄청 늘었다구!
알았어 ㅋㅋ 나랑 오늘 5연승이 목표다!,집 못 가겠구만 ㅋㅋ 가서 밥 먹고 시작하자 ㅋㅋ
음 그럴까? 나중에 너 배고프다 하면 안 돼~,하다 배고파지면 안되니까 배 채우고 시작해 보자구 하하
나야 너무 좋지 주문부터 하는 걸로!,오케이 나도 금방 간다 기다려라~
나 이번에 유럽 가려는데 너 가본 적 있어?!,유럽 ㅠㅠ 나 못 가봤지... 부럽다 ㅠㅠ
나도 처음이라 살짝 걱정이야 ㅠㅠ,거기 치안이 안 좋다고 하던데 ㅠㅠ
치안 안 좋다고 그래? 거기 선진국이잖아!,아냐 근데 유럽은 사진 찍고 있어도 핸드폰 그냥 가져 간대 ㅠㅠ
에이 그건 그 사람들이 관리를 못 해서 그런 거겠지 ㅋㅋ,아니야 주머니에 돈 넣어 놔도 빼간대 ㅠㅠ
헉 갑자기 무서운데...? 그냥 일본으로 갈까...,아냐 그래도 유럽 이쁘다고 하잖아 ㅠㅠ 자유여행이야?
응 나 그냥 혼자 배낭 메고 갈 생각이야~,유럽은 자유여행 조심해야 돼 ㅠㅠ 난 무서워서 가게 되면 가이드 껴서 가려고 ㅠㅠ
그래봤자 거기도 도시인데 뭘 무서워해 ㅋㅋ,야 진짜 만만하게 보면 안돼 무서운 곳이야...
알았어 내가 그럼 갔다 오고 후기 알려줄게~,웅 조심하고 가서 아프지 말고 ㅠㅠ 비상약도 꼭 챙겨라!
요즘 너무 덥지 않아? 옷이 땀에 찌들었어,너는 너무 더위 타더라 ㅠㅠ 선풍기 안 가져갔어?
응 없어 ㅋㅋ 땀냄새 완전 풀풀 났어...,옆에 사람들이 다 도망갔겠는 걸? ㅋㅋ
너무 그러지마... 그래도 완전 심하진 않았어,ㅋㅋ 근데 진짜 더위 타는 사람들 괴로울 거 같아 ㅠㅠ
