req,res
그니깐 ㅋㅋ 아니 우산써도 비 다맞을듯,요새 진짜 온난화 때문에 그런지 날씨 엄청 오락가락하고
운전할때 조심하렴,환경에 관심이 좀 있어섴 ㅋㅋ/그리고 뉴스에도 나오는거 보니까/심각해보이더라구
"몰랐구만,",거기 비 엄청 많이 와?
2시쯤이 대박이었어,아 그래? 장마 느낌이었어?
응! 완전 폭우였어!,여기도 너가 비 안오냐고 하고부터 쏟아진다 ㅋㅋ
아까 보니가 코인원도이제 실명계좌 되는거 같더라,아 그래? 다행이네/바꿀필요없겠다
지금가지 통과된대 업비트인가 밖에 없대,아 확정된거 아니야? ㅋㅋ
"응 ^^ 농협이랑 협상 말미라고,",아 진짜?언제쯤 되려나
근데 난 이해가 안되느게,그래 그정도면 되긴하겠닼 ㅋㅋ
우리 농협에서 계좌 썻자나,응 그랬지
너 저녁밥먹고 약 먹었어?,아 아니 낮에 밥먹고 약 ㅋㅋ 한숨 잤다 ㅜ
약간 감기기운 오려는건가 너?,그랬나봐 ㅜㅜ 다행히 지금은 괜찮네 이불 바꿈 ㅋㅋ
다행이다... 이불 겨울용으로 바꾼거야?,어어 ㅜㅜ 감기올까봐 걱정했다
맞어 밖에서 요즘 기침만 해도 다들 의심하는 눈으로 쳐다보거나 피하니까 감기조차도 진짜 조심해야지 ㅜ,그니까 ㅋㅋ 겁나 웃긴거... 오빠랑 같이 있었는데 감기약 먹는다 하니까 그래? 하더니 방 들어가더라
ㅋㅋ 아나 ㅋㅋ 어? 동생 감기기운있어? 피해야지 ㅋㅋ 이건가 ㅋㅋ,어 ㅋㅋ 감기 조심하라면서 ㅋㅋ 정수기 물 뜨는데 웃겼다... 하하
ㅋㅋ 방에서 그러고 안나오는거 아니지? ㅋㅋ,그건 아닌데 ㅋㅋ 그때 딱 식탁에 있다가 갑자기 방에 가버린다;/원래 가려던거였는지 뭔지 타이밍이;
내가그때얘기했잖아 거제지금공급이 너무많다구,거제인구 이십만인가
뭐7억갈지안갈지모르지만 그단톡방에도 유로가지고잇는사람이자기바람으로그런말할가능성이높음,오늘 단톡반 상황 보니 지금 고점일거같다 생각이 드는데
부동산지역카페에서 저무슨동으로이사갈건데 어느아파트가좋아요? 하면 댓글에 1빠가 지금부터 자기아파트홍보시작,지들끼리싸워
이라고댓글달아 ㅋㅋ,ㅋㅋ
결국에 내돈은 내가움직이는거야,내결론은~ 아직안사도 되겟다 싶은데
그래도 넌 언니고 돈도 벌면서 요즘 돈 많이 필요한데 현금좀 주지,알바자리 소개해줬잖아 ㅎ
책값보태줘,얼마나 나왔대?
30. 조금 안되게,엄마랑 언니가 보태준다며
25,나머진 지돈으로 충분히 낼만하구만
옷도 사야한대,왜 나 대학생땐 책값도 옷값도 해주는사람없었는데!
그런거 말하면 넌 좋은 유치원 보내줬잖아,그땐 내 선택권도 없었잖아
근데 내일 비오면 태화강 자전거 어쩌나,글쎄 지금 해뜨는데
한시간에 천원,응응 카카오 너무 배짱기업이라
내일 날씨 흐림이다,운동이 일반자전거가 더 잘될듯
당연하지,내일 데이트 하는날인데 날씨 좋았으면 좋겟당
자기거 650원 벌었어 꺄~,ㅋㅋ 고생햇어^^...
코스는 쟈기가 짜도록 해,남자들은 약간 뭐할지 귀찮을때 여자보고 코스 짜라고 하지?
무슨소리야 난 상남자니까,여자들 편의봐주는척 하면서 약간 긔찮으니까
코로나 잠잠해지면 단양으로 국내 여행 갈래?,좋지 몇월쯤
10월 넘어서!,백신맞고 가는거겠네
응! 그래야 안전하지,근데 왜 단양이야?
거기에 패러글라이딩도 있고 번지점프도 있대서,오오 설렌다
너 패러글라이딩 해보고 싶다고 했잖아,응 맞아 ㅠㅠ
너 단양 가면 진짜 좋아할걸!,말만들어도 벌써 좋다
단양에 마늘 치킨도 유명하대,왜 마늘치킨이야?
마늘이 유명한거 같더라고?,다른 음식도 있어?
응 마늘 순대라고 있더라 그것도 유명하대,마늘 먹고 오겠군
응 ㅋㅋ 마늘투어 ㅋㅋ 단양 빨리 가고 싶다,ㅋㅋ 나도 기대된다
비 많이 온다,진짜! 내일까지 온다던데? 아침엔 괜찮았는데 점심때부터 엄청온다
그니깐 ! 목욜까지 많이온대,하필... 난 목요일부터 쉬는데 쉬는날엔 안오넹^^ ㅋㅋ
"괜히 얘기했네,",ㅋㅋ 나만 쉬고 다른사람들 일할때 비오면 좋지!/너도 그렇게 생각하자넝 ㅋㅋ
얼른 가을날씨 되라!,좋을때 어디 놀러갈건데!
날씨 안좋긴한가바  재난문자 왔대,나도 왔어 경기도 전지역에 호우주의보래/뒤늦은 가을장마라니...
들었니? ㅋㅋ,아진짜? 몰랐네... 가을에 그렇게 많이 왔었었나?
"그렇다더라구,? 보통 여름은 걍 더운건강",난 장마하면 여름인줄 알았는데... 가을이 찐이었구만
바쁜고,노 저는 적당히 월루하고있습니다만
나도 이제 대충 끝내고 시간났어 할말있어서^^,그런말하지마 무서우니깐/전화로 카톡보라고 할때마다 너무 무섭다구
"내채공 추경 나온거 내일부터 시작인데 이제 자세히 봤거든, 아니 그 전엔 없었던거같은데...",뭐 변동잇어?
추경은 아예 신규만된대 생애 첫취업자...^^,그럼 넌 언제해?
6개월이내에 하는거자너,그니깐 하반기 입사는 봉이야 뭐야/그거땜에 내년에 변경될꺼같긴한데/아예 신청 못하는거야? 생애최초하고 남아도?
내년에 가능이나 한건가?,아니 내년에 안되면 들고 일어나야지
아 그니까... 미리 전화해서 확답받아야하나,한번 전화해서 물어봐바 하반기 취업인데 어떡하냐고
아니 근데 왜 추경은 빡빡한거야 짜증나,"너무 많아서 그런거같긴한데/생애최초가 글케 많을까,?"
브렉시트에 대해서 들어봤어?,응 그거 완전 예전에 일어난 일이잖아/갑자기 브렉시트는 왜 물어?
이번에 놀러가는데 혹시나 아나 싶어서,그렇구나 예전부터 이슈였어서 이미 영국이 유럽연합에서 나간지 알았지
"정확히는 결정은 예전에 났는데, 유예기간이 있었어.",그렇구나 유예기간이 있었는지는 몰랐네/영국으로 놀러가는거야?
응 맞아. 근데 유럽연합에 안 속해 있어서 유럽도 같이 갈건데 불편해.,오빠가 잘 알아보고 갔다와
치석제거는 자주 해줘야 하더라,맞아 치석이 잇몸에 안좋다고 하더라고
치주에도 안좋대,치주염 얘기하는거지?
풍치도 올 수 있대,무섭다 양치 자주해야겠다
1년에 2번만 받으면 된다던데,스케일링?
응 마음같아서는 3번 받고싶네,나도
"잇몸은 다시 구할수도 없는거고.,",카톡보고 무서워서 치과예약했다
아 나는 이미 받아서 보험 할인 안들어가는데 ㅜㅜ,또 받으려고?
생각없었는데 불안하긴 하네,불안하면 받는게 낫지
아 5만원이면 치킨이 몇마리야ㅠㅠ,"잇몸상하면5만원으로 커버도 안돼/싸게 커버하는거지,ㅠㅠ"
하긴 잇몸건강을 위해서 그정도 투자는 당연한거겠지...,두말하면 잔소리지
지금 전세야?,월세야
월새얼마야,주변에서너무너무부럽다고한대/언니 40인가
진짜싸네?,원래1000에30살앗엇을걸 ㅋㅋ
나도 월세 알아봐야지...,근데집값올라서 2000에40으로재계약햇다햇나그랫던듯
아그래서 그런거사... ㅋㅋ,응응
아 드래?,웅30인가35인가
개앜네 월세 20이먄 좋겟네,월세줫다고들엇음
아 사료를 본가로 시켜서 ㅠㅠ 우리 애들 사료가 없어,그래서 어떻게 하게?
가족들한테 다시 보내달라고 하기엔 가족들이 너무 바빠서 ㅠㅠ,다시 사야하는건가 ㅠㅠ
아니면 그냥 가서 내가 가져올까 생각중...,무겁지 않을까?
근데 차비는 뭐 만원이면 되니까... 가족들 얼굴 볼 겸 다녀올까봐,토끼를 위해서 그렇게 먼길을 오가다니...
주인의 수고를 토끼들이 알아야 하는데 말이야...,애초에 주인이 사료를 제대로 시켰더라면 할 필요 없는 수고인데 말이지...
ㅋ... 아무튼... 본가 가서 애들 사료 캐리어에 넣고 가져와야할거 같아,ㅋㅋ 고생이겠다
너는 여행 가면 숙소는 어떤 곳이 좋아?,나는 막 여관같은데만 아니면 뭐 상관없어 ㅋㅋ
여관도 괜찮은데는 괜찮은데 진짜 심한곳은... 심하더라 청소도 안되어있고...,응 그래서 그런데는 피하는편이야
잠 자는건 좋은데서 자야한다는 생각이 있어,호텔이런데?
호텔이 아니더라도 깔끔한 곳이 중요하고... 잘때 소리 나면 못자서... 방음 잘되는데가 좋아,하긴 너 잠자리 예민하지
응 그래서 여행다닐때 그런거 신경쓰여,여행다닐때 숙소 침구같은것도 신경쓰이지 않아?
응... 침구도 ㅋㅋ 국내여행은 좀 들고 다니고 싶어,ㅋㅋ 게스트하우스는 어때?
나는 조용한데가 좋아... 특히 여행 가서는 더 그런거 같아,음 맞는 숙소 찾기가 힘들겠다 ㅠㅠ
응... 그런거 같아,너랑 여행가려면 숙소 신경써야겠다
그거 말고는 딱히 까탈스럽게 굴지는 않는단다...,그래도 같이 갈 일 생기면 네가 정하렴^^…
어제 자기전에 마스크팩하고 잤다 ㅋㅋ 간만에,ㅋㅋ 오 어디 마스크팩?
엄마가 사라고 해서 사서 몇장 주셨어,나도 엊그제 마스크팩 했는데 ㅋㅋ/자기전에 ㅋㅋ 촥 붙이고 잤지
주름개선? 그런 효능있는 팩이야 ㅋㅋ 오,오 엄마가 마스크팩도 주셨구나 ㅋㅋ/엄마 주로 마스크팩 홈쇼핑에서 사셔?
사진찍어서 나한테 보내주셔 사라고,ㅋㅋ 오 ㅋㅋ 그럼 너가 대신 팩 주문해주는거야?
응응 마스크팩은 이번에 처음이구 옷도 보시구 그러시더라,그래도 홈쇼핑 팩은 좀 비쌀거같다...올리브영 이런것보다
근가 계산은 안해봤는데 얼굴마스크랑 목이랑 세트로 팔더라,오...목주름 개선을 위해서 그런 팩도 있구나/예전에 우리 면세에서 산 팩처럼 통일된게 아니라
목주름 없어지는게 쉽지 않지 ㅠ,그치...주름...개선 쉽지않지...
나 운동삼아서 배드민턴 치려고,칠 사람은 있고?
아니 이제 구해야지,어디서?
뭐... 동네 친구들한테 물어보게,되면 좋긴 좋을텐데
배드민턴도 같이 쳤을텐데,사는거리가 너무 멀어서ㅠㅠ
아쉽다 ㅠㅠ,나도 요즘 건강때문에 운동해야한다고 생각하고 있는데/배드민턴이나 치러 다닐까
같이 칠 사람만 있으면 좋은 생각이긴해,집에 배드민턴 용품은 있어?
사게!,유무산소 같이 합한 운동이라 건강엔 진짜 좋을텐데
꾸준히하면 진짜 좋긴 좋을듯,현대인들은 운동하는 시간이 너무 부족하잖아
그렇게 말하니까 건강때문이라도 억지로 해야겠다,그래 이번엔 꾸준히해봐
너도 건강위해서 꼭 해...,응 나도 건강신경써야지
언니 고래별 봤어요?,아맞다 고래별 완결이지 아직 안봤어 해피엔딩이야?
아뇨…광복없이는 해피거 나올수가ㅜ없어요 ㅠㅠ넘 슬퍼,아 ㅠㅠ 그치 슬플것 같았어 ㅠㅠ/9월 14일부터 유료이네/그전에 봐야겠다
진짜 보는거 추천 눈물흘리면서 봤잖아요,주말에 날잡아서 정주행 해야겠다 ㅠㅠ/웹툰 행성인간도 완결이구나/보다가 말았는데 봤어?
유료화 전에 정주행 안하면 못봐요...,아 날짜들이 다 같구나/행성인간도 9월14일까지.../그전에 봐야겠다
바른연애길잡이도 알아요?재밌다던데,오 설렘달달 캠퍼스 로맨스 이구나 하하/처음 봤어 로맨스웹툰...안본다;
이번에 추석때 가족들 다 모여?,그냥 우리가족만 ㅋㅋ 너넨?
우리도 우리가족들만 큰오빠네가 오는지를 모르겠네 물어봐야겠다,아아 ㅋㅋ 뭔가 너네 큰오빠 이번에도 안내려갈거같아 느낌이
그치 아니면 추석연휴 피해서 좀 한가할때 내려가던가 할 것 같어,ㅋㅋ 아아 그렇게 고향방문하는구나 큰오빠? 전에도 그랬어?
코로나이후로 오빠는 조카있어서 휴게소 자주 방문해야하는데 좀 위험하니깐 그렇게 내려오더라,그치...너네 조카 이제 1살이야?
이제 3살 하하 벌써 3살이다,헐...벌써 세살됐구나...진짜 빠르다.../조카 나이가...벌써...3살...왐마
아마 말도 할걸... 하하,와 대박...아직 너는 못부르지?
나 골프레슨시간,골프 8.20?
8시인지 20분인지 모르겠네,ㅡㅡ? 예? 8시면 어케/가서 체하겟다 ㅜㅜ
골프레슨끝나고 와서 먹어야할느낌?,갓다오면 밥없떠
너는 헬스 안가니,난 9시에 가도 50분할수있어^^
가긴할꺼야?ㅎ,웅 런닝하고올거/트랙에서 뛴느게 더 잼는듯
응응 아무래도 8시인것 같아 ㅋㅋ,"후,저나해바"
낼 스크린가야돼서 마지막 연습하고와야함,대회나가시나봐요~!
맞아맞아 생각보다 이미 엄청 상용화 되어잇나봐,그니께 ㅜ 연예인들이 진짜 심각할듯 ㅜ
이미 그런사이트에 많이 올라와잇따던데?,그런거 해서 뭐하는지 정말 의문이야
"출연진들이 정말 찍은적 없어보여서 거짓말치고 하는건가 햇는데,",맞아 개소름 ㅜ
사실 잘 사용하면 좋은점도 있다고도 하는데 맨날 나쁜소식만 들어서 모르겟땅 ㅜ,맞아 맨날 범죄소식만 들어오고
믹순콩 너가 말해서 간만에 생각나서 했다 ㅋㅋ,오 그거 뿌리고 한 10분 있는거지
아니 ㅋㅋ 30분 롤링했어,아 맞다...롤링 ㅠㅠ/30분동안 어캐하냐 ㅠ/나 아직 한번도 안씀
그래도 뭐가 진짜 많이 나와,와...주말에 한번해봐야겠다/나는 마스크팩 하나 해야겠어/마스크팩이 젤 쉽다
ㅋㅋ 마스크팩보다 훨씬 부드러워지긴 해 믹순콩이,오오 기대 된다 ㅋㅋ 효과있다니 다행 ㅜ
ㅋㅋ 왜 아직까지 안썼어 ㅋㅋ 믹순콩,그러게 ㅋㅋ 서랍에 넣고 잊고 살았닼 ㅋㅋ/팩중에 그 물에다가 넣어서 만드는 팩이 젤 귀찮아
ㅋㅋ 아 모델링  마스크 팩?,아 ㅋㅋ 맞다 모델링 그게 제일 귀찮지 ㅠ
요즘 영화 슬슬 개봉 하는것 같아,요즘 영화 재미없다는 소문이!
아진짜? 최근에 영화 머 봤어?,안봤는데요? ㅋㅋ 부산갔울땨ㅠ보려고ㅠ했눈데 다 재미없다구 해서
앜 ㅋㅋ 모가디슈 재밌더라 그게 제일 최근에 본 영화인데,무슨내용이에요? ㅋㅋ
그 우리나라 대사관이 외국에서 모가디슈라는곳에서 있었던 이야기인데 모가디슈에서 내전이 일어나서 한국으로 탈출하는 내용이야,아아 조인성 나오고 그러지 않아요?
맞아 조인성이랑 아 그분 구교환 그분도 나와,아아 그 전지적참견시점거기서 뭐지 나온거ㅠ봣어욬 ㅋㅋ 재밌어요?
아 그분 나왔어? 응응 그 구교환 그분은 북한대사관쪽 사람으로 나오는데 북한이 우리나라쪽으로 도와달라고 해서 같이 합작해서 탈출하는 내용이야 하하,그 여자분?나왔는데 거기서 시사회하는거ㅠ촬영한거봣어요
아 전참시를 안봐서 ㅠ 이번달 말에는 007 시리즈도 개봉하더라,007 누구나와요…?안봤는데 마블시리즈도 다안보고 ㅎ
원래 작년개봉이었는디 코로나떄문에 ㅠㅠ 계속 미뤄짐,아 시리즈가 아니라 재개봉인거죠?
ㅋㅋ 지상에 위험해서애기들뛰어놀게 주차장없앰,웅 마자 ㅋㅋ/놀이터잇고 그냥길
ㅋㅋ 내가태그한건안보냐,ㅋㅋ 봤는데/오뎅 ㅋㅋ
쌍용예가는전세한번더돌려볼까싶네,아진짜?/왱? 더 오를거같아서m
아닝그냥세금너무쎄서 ㅋㅋ,아 이년잇다가 팔겡?(
그냥 좀 정책봐서 ㅋㅋ,웅 뭐 놔둬도 내리진않우니까
언제 한번 조카한테 전화해야지;,ㅋㅋ 아아...왕래 없구나 큰오빠랑 ㅜㅜ조카랑...
안친해가지구 만나면 괜찮은데,ㅋㅋ 아 ㅜ ㅜ 그래도 조카 보고싶으면 다들 먼저 연락하고 그러던데 조카 안보고싶어?
엄마 오시면 같이가곤했는데... 엄마가 서울을 안오셔서 ㅠ,ㅋㅋ 혼자가면 어색어색해서? 큰오빠집이여도? ㅜㅜ ㅋㅋ
좀 그치 ㅠㅠ 안친해서 아 그리고 말로만 오라고 하지 요근래 오라하지도 않아,ㅋㅋ 아 ㅋㅋ 하긴...코로나라서 좀 그럴수도 있어...
그치 ㅠ 나 백신...아직 맞지도 않고 ㅠ,맞어...조카 아직 어리다...3살...ㅜㅜ/가족이여도 자제해야지 방문
